fecha,Agro,Manufactura,Construccion,Servicios,Presa El Molinito,Presa El Novillo,Presa La Angostura,Presa Mocúzari,Presa Oviáchic,Presa Oviáchic_lag3,Presa Oviáchic_lag6,Presa Oviáchic_lag9,Presa Oviáchic_lag12,Presa Mocúzari_lag3,Presa Mocúzari_lag6,Presa Mocúzari_lag9,Presa Mocúzari_lag12,Presa El Novillo_lag3,Presa El Novillo_lag6,Presa El Novillo_lag9,Presa El Novillo_lag12,Presa La Angostura_lag3,Presa La Angostura_lag6,Presa La Angostura_lag9,Presa La Angostura_lag12,Presa El Molinito_lag3,Presa El Molinito_lag6,Presa El Molinito_lag9,Presa El Molinito_lag12,ACT_AGRO_TOTAL,TRIGO_SUPSEM_MONTHLY,UVA_SUPSEM_MONTHLY,ESPARRAGO_SUPSEM_MONTHLY,CHILE_VERDE_SUPSEM_MONTHLY,SEQUIA_MAX_SONORA,SEQUIA_MAX_SONORA_lag3,SEQUIA_MAX_SONORA_lag6,TEMP_MAX_SONORA,TEMP_MAX_SONORA_lag1,TEMP_MAX_SONORA_lag2,TEMP_MAX_SONORA_lag3,PRECIO_TRIGO,AGRO_INDEX_DBA,AGRO_INDEX_MOO,USD_MXN,SP500,US_INDUSTRIAL,PRECIO_TRIGO_lag1,PRECIO_TRIGO_lag3,PRECIO_TRIGO_lag6,AGRO_INDEX_DBA_lag1,AGRO_INDEX_DBA_lag3,AGRO_INDEX_DBA_lag6,AGRO_INDEX_MOO_lag1,AGRO_INDEX_MOO_lag3,AGRO_INDEX_MOO_lag6,USD_MXN_lag1,USD_MXN_lag3,USD_MXN_lag6,SP500_lag1,SP500_lag3,SP500_lag6,US_INDUSTRIAL_lag1,US_INDUSTRIAL_lag3,US_INDUSTRIAL_lag6,INPP_3057,INPP_3058,INPP_3124,INPP_3092,INPP_3093,INPP_3094,INPP_3095,INPP_3102,INPP_3314,INPP_3423,INPP_3088,INPP_3057_lag1,INPP_3057_lag3,INPP_3057_lag6,INPP_3058_lag1,INPP_3058_lag3,INPP_3058_lag6,INPP_3124_lag1,INPP_3124_lag3,INPP_3124_lag6,INPP_3092_lag1,INPP_3092_lag3,INPP_3092_lag6,INPP_3093_lag1,INPP_3093_lag3,INPP_3093_lag6,INPP_3094_lag1,INPP_3094_lag3,INPP_3094_lag6,INPP_3095_lag1,INPP_3095_lag3,INPP_3095_lag6,INPP_3102_lag1,INPP_3102_lag3,INPP_3102_lag6,INPP_3314_lag1,INPP_3314_lag3,INPP_3314_lag6,INPP_3423_lag1,INPP_3423_lag3,INPP_3423_lag6,INPP_3088_lag1,INPP_3088_lag3,INPP_3088_lag6,INDPRO,INDPRO_lag1,INDPRO_lag3,INDPRO_lag6,PRODUCCION_AUTO_MEX,AUTO_PROD_lag1,AUTO_PROD_lag3,AUTO_PROD_lag6,TASA_INTERES_TIIE,Agro_diff,Agro_diff_lag3,Agro_diff_lag6,Agro_lag6,TIIE_PROXY,PODER_CONTRATACION,PODER_CONTRATACION_lag1,TRIGO_RATIO_SINIESTRALIDAD_ESTABLE,RIEUGO_ESTACIONAL_CAPACITY,AGRO_LABOR_INTENSITY_INDEX,SONORA_TOTAL_HA_REGADAS_ANNUAL,AGRO_MASTER_INDEX,HA_TOTAL_CYCLE,IS_IRRIGATED,month,month_sin,month_cos,WATER_LOG,WATER_LOG_lag3,RESILIENCE_COST,RESILIENCE_COST_lag3,EXTERNAL_DEMAND,INDPRO_MA3,INDPRO_MA6,DEMAND_LAG3,ENERGY_COST_MFG,INPC_SONORA_STATE,REAL_PURCHASING_POWER,PURCHASING_POWER_LAG1,INPC_LAG1,INPC_LAG2,INPC_CREDIT_PENALTY,CREDIT_PENALTY_LAG3,Agro_lag12,Agro_diff_lag12,Agro_lag18,Agro_diff_lag18,REAL_PURCHASING_POWER_lag6,TIIE_MA3,TIIE_MA6,TIIE_USD_INTERACT,TIIE_USD_INTERACT_lag3,DENUE_INDUSTRY_DENSITY,DENUE_DENSITY_lag3,DENSITY_TIIE_INTERACT,SONORA_PROD_CEMENTO_TREND,SONORA_UNIDADES_CEMENTO_TREND,SONORA_CONSTRUCTION_VOLATILITY,LIQUIDITY_CAPACITY,ENOE_CONSTR_WORKFORCE,ENOE_CONSTR_YOY,ENOE_CONSTR_MA4,ENOE_CAPACITY_INTERACT,ENOE_SALARY_MONTHLY,ENOE_SALARY_YOY,ENOE_SALARY_MA4,SALARY_INPC_RATIO,SALARY_TIIE_COST,IED_SONORA_CONSTR_USD,IED_YOY,IED_MA12_CLIP,IED_CLIP,IED_MXN
2001-01-01,27396,154048,38927,56559,777.0,965.7,363.0,729.72,951.46,1078.3,582.26,737.54,1015.54,388.25,64.18,25.12,336.95,679.2,441.11,396.99,1080.81,302.8,189.05,251.0,292.8,2035.0,371.0,490.0,490.0,29218.4,25986.1,1418.25,1489.8000000000002,324.25,0.0,0.0,0.0,23.856507500737468,24.67886643268395,29.02300371032883,33.907691428761154,271.0,21.54081916809082,33.09123229980469,11.190999984741213,1366.010009765625,19.87546730041504,272.75,253.5,246.0,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1320.280029296875,1429.4000244140625,1430.8299560546875,19.7994327545166,19.71735191345215,18.07096672058105,0.115483561989,-3.392188782949,0.0,2.804635506487,2.674049171388,2.79451180299,0.811,1.26021683977,-2.759,0.0,1.739949638042,1.547351343122,8.366206925176,-2.572024102453,10.002605211405,-7.020878272579,-7.053121550105,0.0,4.056010000899,0.0,0.241070701284,0.318052279745,0.060037951476,0.328662324302,0.432642329254,-0.10437434305,0.19662067963,0.49709435829,-0.078718990316,0.811,0.811,0.811,0.0,0.0,1.738911226273,-2.759,-2.759,-2.759,0.0,0.0,0.0,-0.487411012753,2.614582474012,-2.133712954472,91.902,92.3415,92.6179,92.8048,91928.0,91928.0,91928.0,91928.0,5.0,17.0,2.0,-2659.0,26447.0,0.004053445623728669,3032.7609958648686,3052.3452458381657,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,1,0.49999999999999994,0.8660254037844387,7.427845850264936,7.291349622672085,0.0,0.0,1028.4752805976868,92.29576666666667,92.50608333333334,1036.4869174867633,1.739949638042,68.8284159540896,398.03327768394183,399.16605929064355,68.5905010277054,68.3910940908615,344.14207977044805,337.5386846483593,28419.0,3756.0,28419.0,3756.0,396.31090603824504,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,1.0475492228728602,470952401578842.56,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,74.62583579917124,5393.1969706722975,11922787.189483644,0.0,10900627.374649048,11922787.189483644,133427911.2555842
2001-02-01,31506,152869,38868,56956,1070.0,877.48,308.6,623.14,987.7,1228.04,674.56,657.14,1030.33,827.29,232.8,23.62,256.69,901.7,728.46,382.37,832.0,356.56,236.8,230.8,280.4,5792.0,2523.0,490.0,490.0,29963.300000000003,25986.1,1418.25,2234.7,324.25,0.0,0.0,0.0,25.83990877614253,23.856507500737468,24.67886643268395,29.02300371032883,257.5,21.54081916809082,33.09123229980469,11.190999984741213,1239.93994140625,18.684328079223636,271.0,252.5,251.0,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1366.010009765625,1314.949951171875,1517.6800537109375,19.87546730041504,19.04696083068848,19.860355377197266,-1.480900562048,-2.169116688282,0.0,0.582594199737,0.391156615941,0.368452749528,0.811,0.903261332169,-2.759,0.0,0.093574867428,0.115483561989,-0.679620980971,7.116042713932,-3.392188782949,9.848631959141,-24.69074613348,0.0,2.765216336226,0.0,2.804635506487,0.345057147247,0.122987362815,2.674049171388,0.430467803732,-0.008759082137,2.79451180299,0.59465613397,0.046360834753,0.811,0.811,0.811,1.26021683977,0.0,0.0,-2.759,-2.759,-2.759,0.0,0.0,0.0,1.739949638042,0.047924235444,-0.796148990717,91.3034,91.902,92.6438,92.5521,91928.0,91928.0,91928.0,91928.0,5.0,4110.0,-85.0,2072.0,28519.0,0.03463657667616449,2881.6824960708623,3032.7609958648686,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,2,0.8660254037844386,0.5000000000000001,7.385131662557286,7.628678119531948,0.0,0.0,1021.7763480068209,91.84896666666667,92.29796666666668,1036.7767643863679,0.093574867428,68.9297412770647,457.0741078710988,398.03327768394183,68.8284159540896,68.5905010277054,344.64870638532346,341.9554704543075,32175.0,3756.0,28419.0,3756.0,425.7130974300231,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,1.0079069466515829,507849341725980.7,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,74.51613733266689,5393.1969706722975,12604227.06604004,0.0,10900627.374649048,12604227.06604004,141053904.90372887
2001-03-01,27510,150461,37307,57820,707.0,764.0,375.5,536.06,952.27,926.35,859.84,606.77,942.55,845.96,373.2,24.73,130.31,1108.37,813.58,381.15,559.28,429.25,305.0,208.3,268.0,772.0,1982.0,476.0,490.0,31381.550000000003,25986.1,2836.5,2234.7,324.25,0.0,0.0,0.0,28.369878470663785,25.83990877614253,23.856507500737468,24.67886643268395,265.0,21.54081916809082,33.09123229980469,11.190999984741213,1160.3299560546875,16.894939422607422,257.5,272.75,258.0,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1239.93994140625,1320.280029296875,1436.510009765625,18.684328079223636,19.7994327545166,19.283565521240234,-3.049600452425,6.01309296071,0.0,0.799754115574,0.858568172241,0.881720763196,0.811,0.0,-2.759,0.0,0.267821151723,-1.480900562048,1.547351343122,0.516691998608,-2.169116688282,10.002605211405,-3.813493479785,0.0,0.0,0.0,0.582594199737,0.241070701284,0.145019663917,0.391156615941,0.328662324302,0.224314847477,0.368452749528,0.19662067963,0.260861399851,0.811,0.811,0.811,0.903261332169,0.0,-2.031812173988,-2.759,-2.759,-2.759,0.0,0.0,7.868069727223,0.093574867428,-0.487411012753,0.430788060904,91.1162,91.3034,92.3415,92.9792,91928.0,91928.0,91928.0,91928.0,5.0,-3996.0,-2185.0,1128.0,29647.0,-0.09229073539585964,2965.6149959564214,2881.6824960708623,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,3,1.0,6.123233995736766e-17,7.306081633380607,7.480603135686278,0.0,-0.0,1019.6813928096774,91.44053333333333,91.98746666666666,1033.3937250909808,0.267821151723,68.98299709901586,398.7939225156175,457.0741078710988,68.9297412770647,68.8284159540896,344.9149854950793,342.952505138527,27582.0,-4593.0,28419.0,3756.0,440.66405860630533,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,1.0241126622265777,527936092925774.06,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,74.45860985040076,5393.1969706722975,13285666.942596436,0.0,10900627.374649048,13285666.942596436,148679898.55187353
2001-04-01,27859,147497,36126,58409,786.0,659.17,329.68,399.93,777.72,951.46,1078.3,582.26,737.54,729.72,388.25,64.18,25.12,965.7,679.2,441.11,396.99,363.0,302.8,189.05,251.0,777.0,2035.0,371.0,490.0,69615.8,64965.25,2836.5,1489.8000000000002,324.25,0.0,0.0,0.0,31.747890540488466,28.369878470663785,25.83990877614253,23.856507500737468,265.75,21.54081916809082,33.09123229980469,11.190999984741213,1249.4599609375,18.82650756835937,265.0,271.0,253.5,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1160.3299560546875,1366.010009765625,1429.4000244140625,16.894939422607422,19.87546730041504,19.71735191345215,5.003268291465,11.571140939716,0.0,0.561421602467,-0.009494709244,0.45984623112,0.811,0.0,-2.759,0.0,-1.680316576567,-3.049600452425,0.115483561989,8.366206925176,6.01309296071,-3.392188782949,-7.020878272579,0.0,0.0,4.056010000899,0.799754115574,2.804635506487,0.318052279745,0.858568172241,2.674049171388,0.432642329254,0.881720763196,2.79451180299,0.49709435829,0.811,0.811,0.811,0.0,1.26021683977,0.0,-2.759,-2.759,-2.759,0.0,0.0,0.0,0.267821151723,1.739949638042,2.614582474012,90.7891,91.1162,91.902,92.6179,91928.0,91928.0,91928.0,91928.0,5.0,349.0,17.0,2.0,29649.0,-0.06420471080339152,2974.0082459449773,2965.6149959564214,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,4,0.8660254037844387,-0.4999999999999998,7.0721249947179565,7.427845850264936,-0.0,0.0,1016.0208167146685,91.06956666666667,91.68266666666666,1028.4752805976868,-1.680316576567,69.1249856189733,403.0235919839861,398.7939225156175,68.98299709901586,68.9297412770647,345.6249280948665,344.14207977044805,28177.0,595.0,28419.0,3756.0,439.1941034979102,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,1.0512447137425966,527971707732865.9,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,74.30566561878786,5393.1969706722975,13967106.819152832,0.0,10900627.374649048,13967106.819152832,156305892.20001823
2001-05-01,29348,143848,36223,58574,755.0,617.2,296.0,322.86,707.78,987.7,1228.04,674.56,657.14,623.14,827.29,232.8,23.62,877.48,901.7,728.46,382.37,308.6,356.56,236.8,230.8,1070.0,5792.0,2523.0,490.0,68200.49,64965.25,2836.5,74.49,324.25,0.0,0.0,0.0,34.56534912107685,31.747890540488466,28.369878470663785,25.83990877614253,264.75,21.54081916809082,33.09123229980469,11.190999984741213,1255.8199462890625,19.61439514160156,265.75,257.5,252.5,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1249.4599609375,1239.93994140625,1314.949951171875,18.82650756835937,18.684328079223636,19.04696083068848,0.117669837484,9.926947652916,0.0,0.050952304325,-0.644217473097,-0.184622339129,0.811,2.581712541841,-2.759,4.499152592742,-0.223263351743,5.003268291465,-1.480900562048,-0.679620980971,11.571140939716,-2.169116688282,9.848631959141,0.0,0.0,2.765216336226,0.561421602467,0.582594199737,0.345057147247,-0.009494709244,0.391156615941,0.430467803732,0.45984623112,0.368452749528,0.59465613397,0.811,0.811,0.811,0.0,0.903261332169,0.0,-2.759,-2.759,-2.759,0.0,0.0,0.0,-1.680316576567,0.093574867428,0.047924235444,90.3555,90.7891,91.3034,92.6438,91928.0,91928.0,91928.0,91928.0,5.0,1489.0,4110.0,-85.0,29564.0,0.07681436165439459,2962.817245960236,2974.0082459449773,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,5,0.49999999999999994,-0.8660254037844387,6.938905047974353,7.385131662557286,-0.0,0.0,1011.1683991212847,90.7536,91.30128333333334,1021.7763480068209,-0.223263351743,68.3304225406521,429.5012222782594,403.0235919839861,69.1249856189733,68.98299709901586,341.65211270326046,344.64870638532346,28431.0,254.0,28419.0,3756.0,432.2785063318701,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,1.008399669045566,526458078431463.0,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,75.16971030365198,5393.1969706722975,14648546.695709229,0.0,10900627.374649048,14648546.695709229,163931885.84816292
2001-06-01,28310,138886,36466,58634,614.0,618.24,139.19,287.68,675.9,952.27,926.35,859.84,606.77,536.06,845.96,373.2,24.73,764.0,1108.37,813.58,381.15,375.5,429.25,305.0,208.3,707.0,772.0,1982.0,476.0,11506.85,2598.61,8509.5,74.49,324.25,0.0,0.0,0.0,38.956785519395126,34.56534912107685,31.747890540488466,28.369878470663785,244.75,21.54081916809082,33.09123229980469,11.190999984741213,1224.3800048828125,18.402463912963867,264.75,265.0,272.75,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1255.8199462890625,1160.3299560546875,1320.280029296875,19.61439514160156,16.894939422607422,19.7994327545166,-0.896272743132,-4.815002181446,0.0,-0.164339045002,-0.264016937209,-0.165091665413,0.811,1.532055719591,-2.759,0.0,-0.303686444718,0.117669837484,-3.049600452425,1.547351343122,9.926947652916,6.01309296071,10.002605211405,0.0,0.0,0.0,0.050952304325,0.799754115574,0.241070701284,-0.644217473097,0.858568172241,0.328662324302,-0.184622339129,0.881720763196,0.19662067963,0.811,0.811,0.811,2.581712541841,0.0,0.0,-2.759,-2.759,-2.759,4.499152592742,0.0,0.0,-0.223263351743,0.267821151723,-0.487411012753,89.8784,90.3555,91.1162,92.3415,91928.0,91928.0,91928.0,91928.0,5.0,-1038.0,-3996.0,-2185.0,27379.0,0.005090187401275648,2738.997246265412,2962.817245960236,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,6,1.2246467991473532e-16,-1.0,6.871692773436921,7.306081633380607,-0.0,0.0,1005.8291730285646,90.34100000000001,90.89076666666666,1019.6813928096774,-0.303686444718,68.41338918795883,413.80788667290193,429.5012222782594,68.3304225406521,69.1249856189733,342.06694593979415,344.9149854950793,29106.0,675.0,28419.0,3756.0,399.16605929064355,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,1.0094274199778581,487548901683636.4,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,75.07855009485458,5393.1969706722975,15329986.572265623,1.1432423156952156,11582067.251205444,15329986.572265623,171557879.49630758
2001-07-01,27823,132796,34804,58439,594.0,608.96,124.09,268.42,655.8,777.72,951.46,1078.3,582.26,399.93,729.72,388.25,64.18,659.17,965.7,679.2,441.11,329.68,363.0,302.8,189.05,786.0,777.0,2035.0,371.0,11506.85,2598.61,8509.5,74.49,324.25,0.0,0.0,0.0,38.14551479789726,38.956785519395126,34.56534912107685,31.747890540488466,275.0,21.54081916809082,33.09123229980469,11.190999984741213,1211.22998046875,18.364259719848636,244.75,265.75,271.0,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1224.3800048828125,1249.4599609375,1366.010009765625,18.402463912963867,18.82650756835937,19.87546730041504,-2.965626733388,-15.622243114734,0.0,0.349873569879,-0.208718251586,-0.349715671592,0.811,0.0,-2.759,0.0,0.295049559722,-0.896272743132,5.003268291465,0.115483561989,-4.815002181446,11.571140939716,-3.392188782949,0.0,0.0,0.0,-0.164339045002,0.561421602467,2.804635506487,-0.264016937209,-0.009494709244,2.674049171388,-0.165091665413,0.45984623112,2.79451180299,0.811,0.811,0.811,1.532055719591,0.0,1.26021683977,-2.759,-2.759,-2.759,0.0,0.0,0.0,-0.303686444718,-1.680316576567,1.739949638042,89.3028,89.8784,90.7891,91.902,91928.0,91928.0,91928.0,91928.0,5.0,-487.0,349.0,17.0,27396.0,-0.02503538942756467,3077.5249958038335,2738.997246265412,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,7,-0.4999999999999997,-0.8660254037844388,6.830031547071329,7.0721249947179565,0.0,-0.0,999.3876334373476,89.84556666666667,90.45756666666666,1016.0208167146685,0.295049559722,68.27486538362326,407.51453472178883,413.80788667290193,68.41338918795883,68.3304225406521,341.3743269181163,345.6249280948665,26447.0,-2659.0,28419.0,3756.0,398.03327768394183,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,0.9338489066249891,487851627543916.94,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,75.23087798777243,5393.1969706722975,14865380.366643269,0.8975108077091964,12168003.28758028,14865380.366643269,166358471.45627713
2001-08-01,29537,128878,33291,58321,1161.0,958.76,167.2,456.2,748.08,707.78,987.7,1228.04,674.56,322.86,623.14,827.29,232.8,617.2,877.48,901.7,728.46,296.0,308.6,356.56,236.8,755.0,1070.0,5792.0,2523.0,3281.0,2598.61,283.65000000000003,74.49,324.25,0.0,0.0,0.0,37.40738679172613,38.14551479789726,38.956785519395126,34.56534912107685,274.25,21.54081916809082,33.09123229980469,11.190999984741213,1133.5799560546875,17.733850479125977,275.0,264.75,257.5,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1211.22998046875,1255.8199462890625,1239.93994140625,18.364259719848636,19.61439514160156,18.684328079223636,2.121485707898,-5.866599244895,0.0,-0.011850489368,-0.031208180262,-0.009219164395,0.811,0.0,-2.759,0.0,-5.876199926083,-2.965626733388,0.117669837484,-1.480900562048,-15.622243114734,9.926947652916,-2.169116688282,0.0,0.0,0.0,0.349873569879,0.050952304325,0.582594199737,-0.208718251586,-0.644217473097,0.391156615941,-0.349715671592,-0.184622339129,0.368452749528,0.811,0.811,0.811,0.0,2.581712541841,0.903261332169,-2.759,-2.759,-2.759,0.0,4.499152592742,0.0,0.295049559722,-0.223263351743,0.093574867428,89.2003,89.3028,90.3555,91.3034,91928.0,91928.0,91928.0,91928.0,5.0,1714.0,1489.0,4110.0,31506.0,-0.010740149595403703,3069.1317458152776,3077.5249958038335,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,8,-0.8660254037844385,-0.5000000000000004,7.094467184077384,6.938905047974353,-0.0,-0.0,998.2405559389116,89.46049999999998,90.10705,1011.1683991212847,-5.876199926083,68.59208018349109,430.6182276581406,407.51453472178883,68.27486538362326,68.41338918795883,342.96040091745544,341.65211270326046,28519.0,2072.0,32175.0,3756.0,457.0741078710988,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,0.8912842747769025,561040056117632.06,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,74.88296102941612,5393.1969706722975,14400774.161020912,0.691107471135191,12658435.48377355,14400774.161020912,161159063.41624668
2001-09-01,31159,126265,32490,58239,3187.0,1393.35,253.22,611.37,941.74,675.9,952.27,926.35,859.84,287.68,536.06,845.96,373.2,618.24,764.0,1108.37,813.58,139.19,375.5,429.25,305.0,614.0,707.0,772.0,1982.0,3281.0,2598.61,283.65000000000003,74.49,324.25,0.0,0.0,0.0,36.121943839714234,37.40738679172613,38.14551479789726,38.956785519395126,275.0,21.54081916809082,33.09123229980469,11.190999984741213,1040.93994140625,15.135512351989746,274.25,244.75,265.0,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1133.5799560546875,1224.3800048828125,1160.3299560546875,17.733850479125977,18.402463912963867,16.894939422607422,-1.728411256889,4.477401323954,0.0,0.169981039228,0.431947935815,0.148442281698,0.811,0.0,-2.759,0.0,1.574044755665,2.121485707898,-0.896272743132,-3.049600452425,-5.866599244895,-4.815002181446,6.01309296071,0.0,0.0,0.0,-0.011850489368,-0.164339045002,0.799754115574,-0.031208180262,-0.264016937209,0.858568172241,-0.009219164395,-0.165091665413,0.881720763196,0.811,0.811,0.811,0.0,1.532055719591,0.0,-2.759,-2.759,-2.759,0.0,0.0,0.0,-5.876199926083,-0.303686444718,0.267821151723,88.7485,89.2003,89.8784,91.1162,91928.0,91928.0,91928.0,91928.0,5.0,1622.0,-1038.0,-3996.0,27510.0,-0.06410840688075747,3077.5249958038335,3069.1317458152776,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,9,-1.0,-1.8369701987210297e-16,7.348658313493233,6.871692773436921,0.0,-0.0,993.1844621458056,89.08386666666667,89.71243333333332,1005.8291730285646,1.574044755665,68.85204758835305,452.5500851665424,430.6182276581406,68.59208018349109,68.27486538362326,344.26023794176524,342.06694593979415,29647.0,1128.0,27582.0,-4593.0,398.7939225156175,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,0.960451906022235,489881671548151.4,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,74.60022246565424,5393.1969706722975,13936167.955398558,0.5152904215747294,13053363.839785255,13936167.955398558,155959655.37621623
2001-10-01,29994,125157,33257,58626,1217.0,1335.83,255.17,631.32,1101.26,655.8,777.72,951.46,1078.3,268.42,399.93,729.72,388.25,608.96,659.17,965.7,679.2,124.09,329.68,363.0,302.8,594.0,786.0,777.0,2035.0,3281.0,2598.61,283.65000000000003,74.49,324.25,0.0,0.0,0.0,33.907691428761154,36.121943839714234,37.40738679172613,38.14551479789726,295.25,21.54081916809082,33.09123229980469,11.190999984741213,1059.780029296875,15.40407371520996,275.0,275.0,265.75,21.54081916809082,21.54081916809082,21.54081916809082,33.09123229980469,33.09123229980469,33.09123229980469,11.190999984741213,11.190999984741213,11.190999984741213,1040.93994140625,1211.22998046875,1249.4599609375,15.135512351989746,18.364259719848636,18.82650756835937,-0.649781779061,2.340131665112,0.0,-0.044836207062,0.216688936897,-0.005523813494,0.811,0.0,-2.759,0.0,-0.531735953949,-1.728411256889,-2.965626733388,5.003268291465,4.477401323954,-15.622243114734,11.571140939716,0.0,0.0,0.0,0.169981039228,0.349873569879,0.561421602467,0.431947935815,-0.208718251586,-0.009494709244,0.148442281698,-0.349715671592,0.45984623112,0.811,0.811,0.811,0.0,0.0,0.0,-2.759,-2.759,-2.759,0.0,0.0,0.0,1.574044755665,0.295049559722,-1.680316576567,88.5052,88.7485,89.3028,90.7891,91928.0,91928.0,91928.0,91928.0,5.0,-1165.0,-487.0,349.0,27859.0,-0.08172340570563885,3304.142745494843,3077.5249958038335,0.0022917904516447,570384.9777403198,1.000523697302959,565212.0,0.00933,933.0,1.0,10,-0.8660254037844386,0.5000000000000001,7.457943913468937,6.830031547071329,-0.0,0.0,990.461691849518,88.818,89.33178333333335,999.3876334373476,-0.531735953949,68.90203171492168,435.31372375343744,452.5500851665424,68.85204758835305,68.59208018349109,344.5101585746084,341.3743269181163,29649.0,2.0,28177.0,595.0,403.0235919839861,5.0,5.0,55.95499992370606,55.95499992370606,1053.0,1053.0,5265.0,17807403545.91608,599.0,0.9244139459109539,496096455385676.06,77674.0,0.0,78179.5,129.6727879799666,5136.37806730695,0.0,5116.854328812877,74.54610465709384,5393.1969706722975,13471561.749776203,0.363729917439668,13352788.355615402,13471561.749776203,150760247.33618578
